1700.976,0.000,0
1701.017,0.000,0
772.102,1794.574,4352
786.105,2124.912,4352
786.010,2125.834,4352
885.331,2817.300,18176
926.250,2789.771,20736
955.076,2763.520,20736
997.130,3223.024,4352
898.772,3417.426,5888
1353.208,1867.184,12032
1230.974,2157.310,4352
1230.942,2163.111,4352
1231.050,2163.170,4352
1257.801,2985.132,5376
476.780,1401.334,3328
476.783,1401.332,3328
476.247,1401.589,3328
465.796,2234.816,4352
483.494,2246.775,4352
1102.520,0.000,0
1077.203,2158.579,5888
1276.731,2039.809,12032
976.883,2727.352,15104
942.078,2836.201,4352
