354.463,114.395,597
354.398,122.949,583
354.526,127.086,582
354.467,129.327,579
354.465,130.468,579
1255.756,133.385,579
1255.800,135.082,579
1261.842,134.041,582
1261.764,134.376,597
1261.799,136.346,580
1113.718,115.249,579
1115.955,119.115,582
1127.647,126.742,579
1127.631,127.761,579
1132.399,133.976,579
1185.538,106.412,582
1206.131,113.138,579
1212.101,114.451,579
1220.709,119.204,579
1220.792,129.835,582
776.403,153.495,596
776.483,160.632,596
776.522,163.057,596
776.483,165.021,580
776.486,165.371,580
