331.195,114.094,579
331.171,116.411,579
331.264,117.860,582
331.181,118.292,579
331.179,120.987,595
1221.398,135.100,582
1221.293,135.622,579
1221.352,135.566,579
1221.352,136.382,580
1221.352,136.446,579
1237.669,118.571,579
1237.709,122.832,579
1247.458,143.966,582
1247.384,145.182,580
1247.383,146.260,580
1164.252,122.066,596
1180.424,142.290,582
1180.337,142.612,580
1180.312,142.756,579
1180.297,142.911,580
720.125,159.200,597
725.899,192.832,580
785.077,152.722,596
763.240,174.453,579
749.025,188.784,579
