371.717,105.603,579
371.645,108.584,596
371.792,112.564,597
371.715,114.962,579
371.715,115.386,579
1257.085,116.359,597
1270.353,104.153,579
1257.103,117.419,579
1270.340,106.667,579
1270.267,106.678,597
1133.982,111.881,579
1137.555,135.145,582
1147.847,124.923,580
1151.337,135.536,579
1151.242,136.174,579
1217.411,112.497,579
1226.069,119.143,582
1225.982,119.761,579
1241.347,119.267,581
1241.339,123.725,582
786.098,126.861,579
786.210,128.775,582
789.861,125.430,579
794.915,137.110,596
794.929,138.338,596
