336.484,106.580,596
336.353,107.445,583
336.432,108.455,596
341.231,119.449,595
341.218,120.377,595
1231.875,121.337,579
1231.194,121.566,585
1231.890,122.252,582
1231.188,122.407,579
1248.383,123.962,597
1205.451,106.739,597
1215.901,105.317,580
1258.148,113.796,582
1258.066,115.294,579
1258.056,115.320,579
1173.936,131.087,579
1174.053,136.077,582
1174.002,136.599,579
1174.007,139.765,579
1174.003,140.135,579
732.011,169.356,582
731.916,169.485,579
737.962,192.002,579
774.807,170.329,579
796.635,150.640,580
