353.754,105.135,579
369.083,130.222,580
369.025,130.304,579
362.465,130.382,579
368.982,131.380,579
373.245,128.201,579
373.248,128.232,579
373.232,144.903,596
373.247,147.046,579
407.966,126.546,579
374.592,109.367,582
374.464,113.078,579
386.519,124.812,579
386.533,128.932,596
406.205,128.173,596
343.126,110.476,579
343.110,112.381,582
343.086,114.685,579
387.593,106.526,579
387.606,116.318,596
378.580,116.646,582
388.625,110.760,597
402.822,107.079,585
421.674,120.178,596
421.607,123.030,596
