385.347,101.376,596
385.258,103.391,596
385.400,109.153,582
385.350,110.779,579
385.349,110.784,579
346.515,145.443,590
468.308,113.781,595
606.378,103.839,579
742.847,105.880,581
775.699,109.230,596
363.092,122.381,579
363.089,129.428,579
382.492,122.180,579
382.456,124.015,583
425.702,102.332,582
391.391,108.694,582
433.450,105.365,596
462.501,107.114,579
478.186,102.923,580
510.659,112.086,579
402.880,118.417,579
402.920,121.843,579
489.629,101.462,582
613.915,116.333,597
636.242,110.185,580
