127.229,6035.206,90368
125.103,6039.237,90368
125.044,6040.136,90368
124.967,6040.235,90368
125.023,6041.957,90368
94.240,6302.049,90368
96.179,6302.105,90368
94.291,6304.024,90368
96.183,8880.413,177408
96.194,12746.275,577792
84.876,6427.139,90368
86.147,6426.827,90368
86.062,6426.830,90368
86.062,6427.937,90368
86.063,7101.252,116480
104.300,6125.606,90368
104.306,6128.320,90368
96.735,6142.610,90368
104.307,6136.538,90368
96.775,6144.019,90368
94.937,5802.834,81664
94.545,5806.600,81664
76.432,7455.686,133888
94.963,8349.333,184064
76.462,8368.334,186112
