210.202,109.056,582
210.217,109.780,579
210.216,109.786,579
210.216,111.257,579
211.153,111.603,579
158.458,102.856,585
158.415,104.224,585
158.456,104.302,585
164.434,123.527,583
164.355,125.169,583
136.110,110.014,580
136.148,114.079,582
136.107,117.810,596
136.105,120.747,579
136.045,121.941,579
150.611,114.045,579
150.635,114.549,582
155.776,119.581,582
155.808,127.094,579
155.834,138.732,579
136.046,108.659,596
136.151,109.408,596
144.689,105.251,579
144.703,108.204,579
144.701,108.416,580
