216.128,100.519,579
218.736,103.690,579
219.211,103.449,582
219.119,103.504,579
218.716,104.049,579
149.091,124.364,579
149.247,127.458,582
149.153,127.683,583
186.735,105.018,579
186.751,107.540,585
186.941,100.922,582
196.531,101.336,579
196.769,111.671,579
196.779,112.671,579
196.781,113.715,597
196.410,107.619,597
196.454,108.219,582
196.409,111.011,579
196.411,113.580,579
196.261,119.296,579
198.185,102.088,579
198.249,102.323,579
198.294,105.862,582
198.251,115.934,579
205.648,123.616,579
