237.048,158662.745,1354426
237.046,163318.800,1354426
237.008,164891.669,1354426
237.042,167023.483,1354426
237.046,167723.592,1354426
195.765,172626.397,1354426
195.806,179975.857,1354426
194.600,181542.135,1354426
194.566,182513.648,1354426
194.603,183718.770,1354426
195.550,187182.966,1354426
195.522,187697.517,1354426
200.528,188686.614,1354426
195.520,188874.059,1354426
198.650,189589.832,1354426
171.094,160627.622,1354426
171.055,180543.700,1354426
144.520,182148.659,1354426
171.070,186179.633,1354426
171.136,187391.073,1354426
147.609,166644.677,1354426
147.568,177369.321,1354426
147.492,183112.281,1354426
171.117,188813.519,1354426
147.544,189689.874,1354426
