225.375,104.601,441
225.360,106.056,441
225.508,106.085,441
225.359,106.097,441
229.217,105.425,441
103.995,111.782,441
104.083,111.975,441
104.012,112.075,441
103.915,112.263,441
103.983,112.286,441
111.249,130.606,441
111.045,130.709,441
111.172,130.703,441
112.449,130.303,441
112.446,131.066,441
111.492,122.024,441
111.487,122.087,441
111.485,122.082,441
111.528,122.201,441
111.394,122.246,441
122.541,129.187,441
122.782,129.312,441
124.360,129.337,441
124.331,129.482,441
124.328,129.646,441
