242.110,104.561,441
246.382,109.575,441
246.504,109.719,441
246.721,111.121,441
255.931,115.906,441
111.957,109.853,441
111.902,109.934,441
149.727,107.092,441
149.412,107.089,441
149.357,114.437,441
201.499,105.731,441
201.489,106.220,441
207.322,107.671,441
211.295,104.830,441
212.450,106.501,441
172.803,102.240,441
172.747,102.556,441
171.163,104.125,441
201.341,104.118,441
199.719,106.565,441
134.041,115.272,441
194.154,102.674,441
197.377,108.556,441
197.350,108.818,441
198.724,110.128,441
