252.821,104.529,441
256.677,106.692,441
256.733,106.922,441
256.675,113.144,441
262.034,113.097,441
171.782,103.986,441
171.743,104.495,441
171.663,104.631,441
171.741,105.481,441
209.345,102.177,441
190.404,103.198,441
190.401,105.957,441
190.404,106.025,441
195.440,103.959,441
195.400,106.046,441
202.679,101.281,441
202.645,101.333,441
202.694,106.389,441
202.706,107.500,441
204.276,107.753,441
184.609,101.182,441
188.774,107.649,441
188.708,108.537,441
188.749,108.765,441
188.741,110.038,441
