232.316,105.458,441
232.288,106.436,441
232.383,106.502,441
232.315,106.727,441
231.488,106.875,441
169.523,100.554,441
171.433,102.935,441
171.450,103.309,441
171.432,104.228,441
171.402,108.031,441
164.466,112.708,441
170.734,111.985,441
173.289,115.840,441
173.299,118.343,441
173.313,118.405,441
157.065,107.249,441
157.067,108.462,441
157.112,109.814,441
156.996,111.843,441
157.068,112.396,441
156.952,118.672,441
157.109,119.939,441
157.026,120.170,441
157.020,120.350,441
157.040,120.384,441
