196.795,10119.583,441
196.674,10120.208,441
196.750,10120.365,441
196.750,10120.452,441
196.759,10120.724,441
107.767,10113.246,441
107.856,10113.407,441
107.721,10113.601,441
107.781,10113.673,441
107.781,10113.815,441
100.407,10117.492,441
100.294,10117.892,441
99.445,10111.685,441
99.447,10111.773,441
99.449,10112.103,441
103.830,10108.479,441
103.791,10108.691,441
104.022,10108.827,441
102.014,10110.903,441
103.804,10109.196,441
100.462,10119.913,441
100.472,10120.127,441
100.361,10120.427,441
100.427,10120.449,441
100.421,10120.711,441
