233.504,110.196,579
233.582,123.590,582
233.609,123.830,579
239.852,121.711,579
242.902,120.010,580
565.624,89.437,582
545.954,112.165,585
546.006,112.227,585
662.460,72.138,597
705.711,65.182,589
1622.200,73.595,579
1676.157,65.885,579
1716.625,70.817,579
1716.443,70.921,579
1806.954,72.081,582
1271.170,80.387,582
1280.622,97.365,580
1280.609,98.769,579
1280.620,98.811,579
1280.621,99.957,579
1152.087,129.034,579
1152.110,129.347,579
1152.044,132.635,582
1152.088,132.697,580
1152.088,135.075,580
