219.607,10259.352,441
218.595,10260.825,441
219.237,10260.206,441
218.441,10261.500,441
218.447,10263.403,441
124.374,10251.752,441
161.823,10215.154,441
161.837,10216.760,441
161.835,10221.392,441
161.835,10221.429,441
192.260,10200.148,441
192.201,10201.081,441
192.129,10201.954,441
171.259,10224.210,441
169.671,10227.852,441
170.449,5200.314,441
170.582,5201.065,441
170.510,5201.945,441
170.513,5204.598,441
180.415,5196.147,441
170.863,10202.150,441
148.917,10225.951,441
170.910,10204.888,441
148.706,10231.787,441
170.839,10212.650,441
