217.955,10139.712,441
216.532,10146.054,441
217.893,10148.285,441
216.556,10153.090,441
216.559,10157.026,441
118.476,10119.570,441
118.373,10121.032,441
118.439,10121.473,441
118.435,10121.922,441
118.435,10122.663,441
119.470,10117.740,441
119.363,10121.554,441
119.437,10122.655,441
119.438,10125.788,441
119.440,10125.824,441
109.055,5126.966,441
109.165,5126.975,441
109.117,5126.979,441
109.113,5126.963,441
109.111,5126.951,441
116.309,10114.133,441
116.380,10114.217,441
113.168,10110.754,441
113.170,10110.757,441
114.862,10133.862,441
