222.159,5258.146,441
222.211,5259.032,441
222.210,5259.048,441
235.021,10256.194,441
234.935,10263.388,441
160.467,10184.027,441
160.476,10194.920,441
160.592,10196.282,441
167.534,10195.290,441
160.488,10203.406,441
164.724,10193.519,441
164.695,10194.933,441
159.272,10201.307,441
164.692,10199.081,441
164.692,10202.210,441
146.292,5162.295,441
146.307,5170.276,441
146.464,5171.510,441
146.305,5171.499,441
144.140,5172.921,441
162.475,10182.753,441
162.470,10185.295,441
144.017,10205.775,441
161.669,10188.261,441
144.062,10205.790,441
