244.962,10142.270,441
245.006,10146.722,441
244.880,10150.303,441
244.961,10153.543,441
244.959,10156.461,441
124.986,10137.388,441
131.516,10141.025,441
112.341,10161.763,441
131.502,10148.467,441
131.500,10149.114,441
146.656,10123.863,441
144.626,10128.184,441
146.653,10127.559,441
144.677,10139.036,441
144.772,10141.896,441
138.127,5132.483,441
138.182,5133.350,441
132.652,5138.765,441
138.069,5133.332,441
132.669,5140.704,441
139.963,10122.160,441
148.701,10119.444,441
139.966,10136.171,441
139.964,10136.234,441
148.658,10127.525,441
