131.984,10135.947,441
130.856,10138.010,441
127.010,10142.251,441
128.079,10141.840,441
130.757,10139.907,441
90.032,10110.679,441
90.029,10110.834,441
90.059,10113.196,441
90.057,10114.177,441
87.633,10120.493,441
96.777,10108.706,441
96.633,10114.410,441
96.712,10116.373,441
96.701,10116.850,441
96.689,10116.873,441
100.192,10096.826,441
110.881,10088.878,441
110.893,10089.375,441
110.985,10090.009,441
110.886,10091.464,441
77.974,10122.924,441
89.254,10111.895,441
77.982,10123.677,441
77.974,10124.297,441
89.199,10114.090,441
