127.968,10132.204,441
128.069,10137.021,441
128.084,10137.828,441
128.096,10138.351,441
128.108,10139.117,441
102.607,10095.870,441
88.520,10113.237,441
86.097,10118.088,441
88.478,10115.803,441
88.482,10115.817,441
94.273,10105.661,441
97.005,10103.191,441
94.307,10109.032,441
94.187,10110.264,441
94.263,10111.064,441
105.206,10090.885,441
105.315,10091.670,441
105.271,10092.197,441
105.267,10093.100,441
105.265,10094.881,441
87.304,10108.888,441
76.197,10123.089,441
76.172,10123.828,441
76.196,10124.581,441
76.193,10127.461,441
