333.790,6576.122,49920
348.963,6564.544,22784
348.966,6803.630,62208
348.965,7125.506,52992
348.952,7129.084,58112
352.524,6401.293,13568
363.271,7640.736,16640
371.140,7655.009,41728
437.402,7634.542,12032
544.573,7529.210,39680
572.707,6224.548,44288
401.494,6650.901,13568
606.306,6931.770,45824
624.582,7374.252,39680
549.732,7976.042,51456
236.925,6291.109,21248
236.909,6300.348,16640
328.479,6479.000,25856
337.377,6976.446,25344
328.415,7244.370,46848
356.323,6049.900,12032
356.265,6651.720,13568
325.739,6712.478,13568
325.757,6839.103,29440
325.782,6845.840,32512
