341.207,6499.412,16640
341.261,6552.832,15104
341.093,6692.847,11008
341.207,6781.562,19712
341.207,7267.302,17664
886.988,6428.286,7424
890.625,6428.272,7424
879.164,6557.068,7424
887.024,6857.479,15616
886.996,7086.171,16128
770.546,6653.473,9984
764.398,6704.015,13056
770.458,6729.436,10496
770.424,6901.113,16640
764.432,8172.744,5888
315.180,6155.730,16640
315.213,6264.015,17664
315.216,6271.312,12032
315.214,6367.579,13056
315.211,6934.270,15104
297.248,6076.437,21248
306.673,6172.384,5888
297.196,6637.727,18176
302.408,6777.586,12032
306.663,6896.525,5888
