377.527,6637.088,13568
366.645,6656.855,22272
369.471,6728.267,33536
377.518,7302.001,22272
377.526,7318.593,12032
525.603,6179.177,32512
558.322,6231.520,41216
626.159,6917.492,63744
771.201,6900.688,25344
544.278,7317.307,44800
557.930,6182.612,35584
626.259,6250.416,17664
386.521,7440.438,33536
494.715,7584.274,79616
479.478,8359.536,112384
345.518,6130.777,15616
345.354,6131.711,13568
345.416,6148.683,17664
345.384,6841.748,10496
345.417,6917.240,8960
309.249,6135.180,13568
309.204,6595.477,41216
309.130,6968.918,28416
309.186,7031.523,13568
339.395,7105.898,18176
