388.709,6742.081,14592
416.108,6748.892,15616
420.856,6748.544,21248
419.896,6751.946,20224
419.915,6804.489,16640
865.625,6817.113,8960
851.560,6881.098,23808
851.554,6964.056,4352
851.555,6965.039,4352
851.514,7056.548,5888
734.667,6619.281,13568
734.670,6710.010,10496
723.043,6721.074,10496
734.694,6787.877,13568
734.708,6912.389,21248
279.544,6069.969,9984
276.166,6083.660,16640
279.547,6174.955,16128
279.621,6182.305,19712
276.207,6582.316,10496
275.787,6093.550,18176
297.909,6182.483,12032
273.972,6348.071,16640
297.885,6646.820,17664
274.021,6740.110,13568
