411.275,6587.533,16640
411.281,6587.632,16640
411.274,6757.180,18176
411.273,6765.031,17152
411.213,6766.597,14592
881.828,6559.508,9472
869.257,6742.788,13568
871.233,6851.804,16640
871.265,6955.922,7424
871.290,6956.989,7424
744.385,6637.496,16640
750.084,6636.637,12032
750.079,6689.138,10496
744.394,6888.039,20736
750.107,7044.198,12032
434.218,6080.720,15104
434.230,6208.687,19200
434.243,6282.180,7424
424.389,6316.102,7936
434.241,6454.477,5888
319.332,6121.044,8960
319.331,6180.614,14592
319.267,6181.884,16640
319.377,6676.900,8960
319.324,6683.384,15104
