203.739,10163.457,441
201.709,10169.661,441
203.733,10168.222,441
200.416,10172.177,441
200.407,10172.822,441
130.589,10144.916,441
114.215,10161.549,441
114.286,10166.084,441
130.590,10149.820,441
130.604,10149.797,441
108.337,10181.526,441
108.439,10183.090,441
108.479,10183.368,441
108.442,10184.957,441
108.444,10186.469,441
118.138,10158.444,441
118.099,10158.643,441
118.024,10158.938,441
118.272,10159.900,441
118.123,10160.920,441
107.887,10160.709,441
123.625,10147.427,441
123.616,10149.421,441
123.689,10150.418,441
107.902,10167.975,441
