227.818,108.197,579
227.733,109.318,579
227.882,109.338,582
227.791,110.995,579
227.816,113.747,579
149.141,111.637,579
149.131,113.527,579
152.838,114.293,596
152.889,114.997,596
152.811,118.374,596
174.818,104.952,579
174.861,106.238,579
174.819,106.366,579
174.858,108.116,579
174.833,109.349,582
196.154,108.629,582
196.021,110.295,579
196.092,111.382,596
196.100,113.893,579
196.086,115.190,579
183.520,101.050,597
183.544,102.053,580
183.484,103.602,596
183.547,107.114,596
183.546,111.815,579
