239.969,103.759,582
241.956,101.585,579
242.631,102.665,580
244.224,107.196,590
244.141,108.097,579
162.606,106.250,579
162.513,106.369,579
167.720,104.759,585
167.812,105.431,590
167.731,107.359,582
166.564,121.418,579
166.605,123.028,579
166.608,123.193,579
166.607,123.173,579
170.091,120.899,582
171.782,104.876,579
171.903,106.124,582
172.741,115.905,579
173.624,115.577,597
210.625,104.536,579
194.977,106.674,596
194.871,113.459,579
194.935,115.591,579
207.328,109.572,596
208.867,114.451,579
