211.850,10197.076,441
212.010,10197.781,441
218.969,10191.910,441
211.872,10202.971,441
211.856,10204.568,441
111.595,10209.515,441
111.568,10211.004,441
111.610,10213.243,441
111.618,10216.939,441
111.618,10216.969,441
162.594,10152.849,441
119.208,10197.815,441
162.506,10155.808,441
162.529,10157.445,441
162.524,10160.339,441
69.793,5248.416,441
95.199,10231.740,441
95.242,10235.622,441
95.200,10235.939,441
95.200,10238.857,441
178.098,10132.234,441
115.942,10196.349,441
115.964,10197.629,441
175.085,10141.253,441
178.058,10140.149,441
