365.861,117.888,579
365.849,118.235,579
365.825,120.180,582
369.278,128.881,580
369.261,132.199,579
379.142,106.215,579
386.792,102.831,580
407.990,113.922,579
485.463,102.710,590
699.726,105.715,597
350.179,113.698,582
350.734,116.987,579
350.735,117.394,579
350.759,118.592,579
383.350,111.261,589
389.739,129.556,580
396.119,124.677,580
393.735,133.484,582
393.685,135.318,580
393.685,135.942,580
329.596,116.275,596
329.639,116.401,580
344.583,135.746,579
344.558,136.067,579
344.667,140.644,582
