380.327,134.647,596
380.279,135.113,579
380.168,135.279,589
380.279,135.298,589
380.281,135.369,579
1045.279,99.331,579
1151.243,109.839,597
1165.160,109.201,579
1165.113,109.334,585
1202.982,120.838,585
1159.397,123.215,579
1159.440,124.298,582
1159.325,127.115,596
1159.354,127.165,580
1159.350,127.187,579
714.117,104.231,579
757.684,110.274,581
771.201,110.620,579
807.320,114.414,582
818.483,103.407,581
661.451,105.482,596
705.696,124.746,582
798.579,107.240,579
893.202,111.623,597
893.226,112.707,597
