373.329,104.124,579
373.306,104.287,579
373.439,106.467,597
379.857,119.945,579
379.882,122.014,585
390.466,109.700,596
390.399,109.936,579
455.942,104.689,579
503.515,109.926,579
639.023,101.331,579
350.578,110.373,597
350.575,110.974,597
350.538,112.444,590
356.832,118.661,579
361.290,114.996,579
372.470,107.724,590
372.361,108.080,585
372.423,121.479,579
407.650,126.142,580
410.067,131.306,580
339.682,115.924,580
353.077,113.083,585
353.062,116.224,579
354.455,121.628,579
354.455,140.808,582
