423.601,293655.507,1354426
422.702,324009.646,1354426
421.863,347287.616,1354426
421.736,380217.432,1354426
434.999,381342.294,1354426
645.857,2889.067,20736
640.118,3271.097,15104
775.238,3167.519,7424
320.318,3668.552,19712
320.195,3670.536,12032
946.307,2160.987,12032
981.472,2154.838,12032
1012.896,2411.012,4352
1014.317,2702.208,4352
1014.356,2702.728,4352
581.632,2934.753,18176
830.112,2901.865,19712
839.758,2901.724,6400
344.802,3461.218,30976
979.691,3275.485,4352
874.943,2161.302,4864
911.149,2168.206,12032
659.292,2610.245,20736
701.927,2607.270,7936
731.126,2609.004,8960
