470.903,350724.823,1354426
471.048,360768.540,1354426
471.045,367124.115,1354426
471.048,368759.185,1354426
471.104,379966.808,1354426
720.391,3805.105,4352
720.290,3805.903,4352
720.238,3807.814,4352
720.271,3809.470,4352
720.287,3809.453,4352
982.023,2151.241,5888
981.977,2453.929,4352
981.978,3604.591,4352
981.915,3605.981,4352
981.979,3606.200,4352
915.086,2842.290,6400
916.420,3452.007,4352
916.424,3453.631,4352
916.425,3476.084,4352
916.425,3476.666,4352
914.305,2152.808,4864
907.985,3211.689,4352
914.367,3207.171,4352
914.370,3207.722,4352
914.360,3208.658,4352
