1724.298,342134.908,1354426
690.410,356632.829,1354426
690.490,363313.532,1354426
1724.314,377231.950,1354426
1724.320,378933.229,1354426
1092.967,2235.808,12032
1112.759,2223.996,5376
1123.374,2221.493,12032
1112.790,2555.292,4352
1118.725,2566.360,12032
919.316,2336.501,5888
942.265,2504.870,4352
891.706,2574.344,4352
891.748,2584.684,4352
891.638,2618.469,4352
1685.727,1560.409,3328
1146.574,2221.064,12032
1164.440,2210.486,12032
1249.611,2220.415,5888
1095.434,2614.513,4352
805.932,2149.591,4864
892.059,2086.083,12032
892.144,2087.745,12032
1021.034,2190.233,4352
774.127,2555.196,4352
