785.337,6606.868,8960
3799.390,3605.709,8960
832.072,6683.711,13056
3799.348,3935.032,4352
1485.274,6505.913,18688
1517.876,6495.130,56064
1563.715,6499.941,44288
1557.165,6518.768,52992
1615.655,6475.421,45824
457.359,6675.719,13568
456.644,6677.757,12032
476.383,6782.778,17664
456.612,7024.969,8960
457.357,7168.943,7424
500.526,6138.009,13568
500.536,6410.204,4352
500.533,6677.390,4352
500.529,6679.603,4352
500.526,6795.510,5888
1183.250,6146.662,8960
1189.017,6153.531,55040
1201.474,6151.984,8448
1148.100,6208.676,58624
1195.410,6574.951,50944
