759.243,6010.773,24320
758.230,6084.454,8960
758.098,6336.133,12032
758.155,6337.719,13056
759.215,7106.732,22272
1406.042,6458.172,19712
1411.648,6816.335,29440
1411.691,6819.722,20736
1406.010,6874.852,7424
1410.145,7936.654,4352
544.484,6046.502,55552
546.185,6087.062,20224
389.129,6745.631,10496
546.115,6759.454,30976
546.115,7138.994,42752
324.178,6152.429,12032
320.310,6217.238,22784
323.458,6408.696,12032
324.181,6687.272,15104
324.143,6689.801,16128
1063.945,6525.871,7424
1063.978,6528.606,7424
1061.063,6664.535,17664
1070.058,7095.709,4352
1070.086,7098.799,4352
