1655.552,5987.389,7424
1655.718,6041.101,5888
1655.674,6044.082,5888
1655.671,6045.270,5888
1655.670,6045.339,5888
1755.004,5901.556,10496
1753.779,6036.879,15616
1753.589,6080.071,11008
1753.740,6269.369,8960
3819.641,4230.538,4352
1746.678,5853.677,10496
1746.725,5855.201,12032
1746.037,5855.305,12032
1746.676,5865.223,9472
1746.676,5895.531,10496
448.945,6014.150,12032
462.403,6048.399,8960
448.982,6114.503,15104
462.424,6105.868,18176
462.403,6423.096,5888
1350.169,0.000,0
1409.737,5861.530,17664
1362.951,5992.750,48896
1394.433,6049.550,44288
1409.866,6611.584,7424
