3811.098,3655.522,8960
3806.053,3689.962,7936
848.124,6687.664,16128
848.085,6708.485,13568
848.112,6716.809,13568
1328.615,6529.563,8960
1328.616,6563.074,8960
1335.736,6649.294,19200
1335.722,6680.382,10496
1328.631,6695.044,15104
518.241,6674.994,15104
512.005,6850.162,13568
515.436,6871.322,10496
516.601,6871.130,10496
511.896,7077.077,12544
500.986,5953.888,7936
490.070,6054.807,28416
500.932,6488.296,21248
490.086,6599.468,10496
500.957,6792.036,7936
984.434,6538.011,8960
984.665,6570.253,5888
976.900,6851.713,8960
984.452,7198.544,5888
984.436,7375.814,5888
